col_index,criterion_id,scenario_id,criticality,criterion
1366,te_0630_c01,te_0630,not_critical,Identifies and points out to the student that they are confused.
1367,te_0630_c02,te_0630,critical,Identifies that the student mistook the word 'spatial' for 'special' which sounds similar but has a different meaning.
1368,te_0630_c03,te_0630,not_critical,The word 'spatial' refers to the three spatial dimensions of space.
1369,te_0631_c01,te_0631,critical,The statement is imprecise.
1370,te_0631_c02,te_0631,critical,It is the integral of the component of F in the y-x direction.
1371,te_0632_c01,te_0632,critical,"If the work done is negative, then the spring exerts less force in the final state than in the initial state."
1372,te_0632_c02,te_0632,critical,"If the work done is positive, then the spring exerts more force in the final state than in the initial state."
1373,te_0632_c03,te_0632,critical,"In the case of the spring, negative work done can be translated into saying that the object is closer to the equilibrium point in the final state."
1374,te_0633_c01,te_0633,critical,The work done is not a force.
1375,te_0633_c02,te_0633,critical,"Forces are measured in Newtons while Work is an energy measured in N.m (equivalently, in Joules)."
1376,te_0634_c01,te_0634,critical,Yes it is a conservative force
1377,te_0635_c01,te_0635,critical,friction
1378,te_0636_c01,te_0636,critical,work done is independent of path taken
1379,te_0636_c02,te_0636,critical,depends only on initial and final positions
1380,te_0636_c03,te_0636,not_critical,work done along a closed path is 0
1381,te_0637_c01,te_0637,not_critical,student is able to connect concepts learned
1382,te_0637_c02,te_0637,critical,answer would be Yes as buoyant force is same
1383,te_0638_c01,te_0638,critical,the answer is Yes
1384,te_0639_c01,te_0639,critical,"Answer is No, student is confused"
1385,te_0639_c02,te_0639,critical,Measured weight is same as when hand is dipped
1386,te_0640_c01,te_0640,critical,discuss model's drawbacks
1387,te_0640_c02,te_0640,critical,eg. it could not explain the continuous spectrum of hydrogen.
1388,te_0641_c01,te_0641,critical,Yes impact parameter is 0
1389,te_0642_c01,te_0642,critical,Density of air decreases with altitude
1390,te_0643_c01,te_0643,not_critical,Student thinks practically
1391,te_0643_c02,te_0643,critical,The reason is calculation convenience and ease of experiments
1392,te_0644_c01,te_0644,not_critical,Student thinks practically
1393,te_0644_c02,te_0644,critical,Introduce concepts of average density and buoyant force
1394,te_0645_c01,te_0645,critical,Conduction takes place due to transfer of energy from particle to particle.
1395,te_0645_c02,te_0645,critical,"In solids, intermolecular spacing is less. In liquids and gases since spacing is more, they are poor conductors"
1396,te_0646_c01,te_0646,critical_negative,Student does not associate the equation to change of state
1397,te_0646_c02,te_0646,critical,Should understand that temperature remains constant during change of state
1398,te_0646_c03,te_0646,critical,Explain latent heat of fusion
1399,te_0647_c01,te_0647,critical,Point to the equation of thermal conductivity
1400,te_0647_c02,te_0647,critical,"Coefficient of thermal conductivity is a material property, does not depend on dimensions"
1401,te_0648_c01,te_0648,critical,Isolate the variable k
1402,te_0648_c02,te_0648,not_critical,Write the SI Unit for the other terms in the equation
1403,te_0648_c03,te_0648,critical,answer is $\dfrac{W}{mK}$
1404,te_0649_c01,te_0649,critical,explain that it does not require a medium
1405,te_0650_c01,te_0650,critical,"Explain that this is the Planck length, which is the length scale at which quantum effects become important."
1406,te_0650_c02,te_0650,critical,Explain that this is the length scale at which gravity becomes as strong as the other forces.
1407,te_0650_c03,te_0650,critical,Emphasize that there is currently no experimental evidence for superstrings and hence the size is only an educated guess.
1408,te_0651_c01,te_0651,critical,"Yes, it's a serious possibility that there are multiple sources of dark matter."
1409,te_0652_c01,te_0652,not_critical,Identifies and points out to the student that they are confused about the terminology.
1410,te_0652_c02,te_0652,not_critical,Say that sometimes these names are used interchangeably.
1411,te_0652_c03,te_0652,critical,"Explain the difference between bosonic string theory and superstring theory, which contains both bosons and fermions."
1412,te_0652_c04,te_0652,critical,Say that superstring is called this way because of an extra symmetry called supersymmetry.
1413,te_0653_c01,te_0653,critical,Dark matter is matter that does not emit light and hence is invisible.
1414,te_0653_c02,te_0653,critical,"Antimatter is matter that has the same mass as matter, but opposite charge. We can see antimatter because it emits light."
1415,te_0654_c01,te_0654,critical,Explain that dark matter is matter that does not emit light and hence is invisible.
1416,te_0654_c02,te_0654,critical,Explain that dark energy is a mysterious force that causes the expansion of the universe to accelerate.
1417,te_0654_c03,te_0654,not_critical,"Say that dark matter accounts for roughly 27% of the universe, while dark energy accounts for roughly 68%."
1418,te_0655_c01,te_0655,critical,Explain that the units of $V_T$ are volts.
1419,te_0655_c02,te_0655,critical,"In the answer, $mV$ refers to millivolts, which is $10^{-3}$ volts. $m$ should not be confused with the meter. In SI units, volt is $\text{kg} \times m^2 \times s^{-3} \times A^{-1}$."
1420,te_0655_c03,te_0655,critical,"The overall units are obtained by multiplying units of three factors: $f_0$, $A$ and $B_0$."
1421,te_0655_c04,te_0655,critical,"We have to mulitply $kHz$ (kilohertz) by $mT$ (microtesla) by $m^2$ (meter squared). In SI units, this is $s^{-1} \times \text{kg} \times s^{-2} \times A^{-1}$. Therefore the units work out to be volts."
1422,te_0656_c01,te_0656,critical,Identifies that the sign the student is confused about is $\triangleq$.
1423,te_0656_c02,te_0656,critical,The symbol $\triangleq$ simply means that the expression on the left is a definition of the expression on the right. Another common notation is $\equiv$ or $:=$.
1424,te_0656_c03,te_0656,not_critical,"In this case, it's convenient to define the time derivative of $\hat{\bf n}'(t)$ becaues it will appear often."
1425,te_0657_c01,te_0657,critical,The answer is yes. Explain that the reason to choose the disk as the surface $S$ is to simplify the computation as much as possible. One such simplification was that the differential surface element was proportional to $\hat{\mathbf{n}}$ which can be pulled out of the integral.
1426,te_0658_c01,te_0658,not_critical,Point to equation $\\label {9.3.8}$
1427,te_0658_c02,te_0658,critical,$B$ is inversely proportional to $r$
1428,te_0658_c03,te_0658,critical,Answer is $2B$
1429,te_0659_c01,te_0659,critical,Introduce the concept of solenoid
1430,te_0659_c02,te_0659,critical,solenoid is number of turns of insulated copper wire wound in the form of a cylinder where length is greater than thickness
1431,te_0660_c01,te_0660,not_critical,Advise student to revise prerequisites
1432,te_0660_c02,te_0660,critical,$\mu$ is permeability of the medium
1433,te_0661_c01,te_0661,critical,"Identifies and points out to the student that they are confused about the notation, most likely mistaking primes for derivatives."
1434,te_0661_c02,te_0661,not_critical,Explain that the primes in this context don't refer to derivates.
1435,te_0661_c03,te_0661,critical,Explain $n'$ and $n''$ are just two new constants. They are used to represent the real and imaginary part of $n$ respectively.
1436,te_0662_c01,te_0662,critical,"No, speed can't be complex."
1437,te_0662_c02,te_0662,critical,"Clarify that in the definition of wave speed $v = \frac{c}{n}$ from the previous section, $n$ should be replaced by its real part (later called $n'$)."
1438,te_0662_c03,te_0662,critical,Treating $n$ as a complex parameter is a mathematical trick that allows us to understand amplification and attenuation.
1439,te_0663_c01,te_0663,critical,"Explain that the exponent of $\psi(x)$ has two terms: one is purely complex (depending on $n'$) and one is purely real. Since $|\psi(x)|$ is the absolute value of the wavefunction, its phase drops out."
1440,te_0664_c01,te_0664,critical,Identifies and points out to the student that they are mistaken.
1441,te_0664_c02,te_0664,critical,The mistake is in thinking there is a single solution.
1442,te_0664_c03,te_0664,critical,Explains that there are two solutions for $\psi(x)$: one with $A_1 \exp\left(+ \frac{in\omega}{c}x\right)$ and another one $A_2 \exp\left(- \frac{in\omega}{c}x\right)$.
1443,te_0664_c04,te_0664,critical,Explains that the general solution is a linear combination of these two solutions.
1444,te_0664_c05,te_0664,not_critical,Prompts the student to find the coefficients $A_1$ and $A_2$ from the boundary conditions.
1445,te_0665_c01,te_0665,critical,Every other term involves an integrand which is odd around $x_n$. It means that the integrand changes the sign when $x - x_n$ is replaced by $x_n - x$.
1446,te_0665_c02,te_0665,critical,"To derive that the integral is zero, one can use the substitution $y = x_n - x$. The integral over positive $y$ equal minus the integral over negative $y$."
1447,te_0666_c01,te_0666,not_critical,Affirms the student's correct observation that the result is not accurate to all decimal places.
1448,te_0666_c02,te_0666,critical,"Explain that the point of numerical integration is to get a good approximation, not an exact result."
1449,te_0666_c03,te_0666,not_critical,Quality of the approximation can be improved by using more points.
1450,te_0666_c04,te_0666,not_critical,One can predict the expected error using the error estimate derived in the textbook.
1451,te_0666_c05,te_0666,not_critical,Point out a mistake in the symbolic evaluation of $\int_0^\infty e^{-x^2} dx = \sqrt{\pi}/2$ in the textbook.
1452,te_0667_c01,te_0667,critical,"Yes, it would. One can repeat the error estimate with more terms and prove that it goes to zero faster."
1453,te_0668_c01,te_0668,critical,Identifies and points out to the student that they made a mistake.
1454,te_0668_c02,te_0668,critical,Identifies that the student got an incorrect answer likely because of adding instead of multiplying .
1455,te_0669_c01,te_0669,critical,This is a definition of a pseudo-random number generator. Repeating with a certain period means the generated numbers are not truly random.
1456,te_0670_c01,te_0670,not_critical,"Identifies that the student seems to have misunderstood the goal of this chapter, which is to generate random numbers."
1457,te_0670_c02,te_0670,critical,"The idea is poor because it generated a lot of the same numbers, which are therefore not random."
1458,te_0671_c01,te_0671,critical,"Explain that in Mathematica notation, a dot at the end of a number means that the number is a floating-point number, as opposed to an integer."
1459,te_0671_c02,te_0671,critical,It appears because we applied the function N at the end.
1460,te_0671_c03,te_0671,not_critical,It can be converted to an integer using the function IntegerPart or Round.
1461,te_0672_c01,te_0672,not_critical,briefly explain forward bias
1462,te_0672_c02,te_0672,critical,knee voltage is the voltage in forward bias after which diode starts conducting rapidly
1463,te_0673_c01,te_0673,not_critical,student thinks practically
1464,te_0673_c02,te_0673,critical,"Used in designing switches, rectifiers"
1465,te_0674_c01,te_0674,critical,the answer is conductivity increases
1466,te_0675_c01,te_0675,critical,answer is generally greater than 3eV
1467,te_0676_c01,te_0676,critical,answer should talk about the hole as a vacancy created by electron in the valence band when it moves to conduction band
1468,te_0677_c01,te_0677,critical,Explain that a function is a Lorentz scalar if it is invariant under Lorentz transformations.
1469,te_0677_c02,te_0677,critical,Explain that a Lorentz transformation is a transformation that leaves the speed of light invariant.
1470,te_0677_c03,te_0677,not_critical,Give an example of how ${\vec{p}} \cdot {\vec{x}} - E t$ is a Lorentz scalar.
1471,te_0678_c01,te_0678,critical,State that $I$ is the identity matrix with $1$'s on the diagonal and $0$'s otherwise.
1472,te_0678_c02,te_0678,critical,"Explain that $\alpha_i$ are three $4 imes 4$ matrices and $i=1,2,3$ labels which matrix we are talking about."
1473,te_0678_c03,te_0678,critical,Explain that the notation $2 \alpha_i \alpha_i$ denotes matrix multiplication (taking a square of $\alpha_i$) followed by a scalar multiplication by $2$.
1474,te_0678_c04,te_0678,not_critical,Notice a typo in this equation. The factor of $2$ should not be present.
1475,te_0679_c01,te_0679,not_critical,Point out that the student is confused.
1476,te_0679_c02,te_0679,critical,Explain that special relativity plays a role in particle physics because particles can move at speeds close to the speed of light.
1477,te_0679_c03,te_0679,critical,Explain the distinction between special and general relativity.
1478,te_0679_c04,te_0679,not_critical,"Give an example of a particle collider such as the Large Hadron Collider (LHC) at CERN, where particles move at 99.9999991% of the speed of light."
1479,te_0680_c01,te_0680,not_critical,"Informs the student that they misspelled Heisenberg for Hannenberg, the full correct term being the Heisenberg uncertainty principle."
1480,te_0680_c02,te_0680,critical,Acknowledges that the student is partly correct: the Heisenberg uncertainty principle means we can't know the momentum exactly at the same time as its position.
1481,te_0680_c03,te_0680,critical,"The key point is that in this case we don't know the position of the beam particles, because we treat it as a continuous steam of incoming particles. It's an idealization."
1482,te_0681_c01,te_0681,critical,Identifies and points out to the student that they are incorrect in saying the first equation is wrong.
1483,te_0681_c02,te_0681,critical,"Einstein's $E = mc^2$ is valid only at rest. It can be obtained by setting the momenta $\sum_i \vec{p_i} = 0$, where $W$ is the invariant mass called $m$ in $E = mc^2$."
1484,te_0681_c03,te_0681,critical,The second formula is what the student is looking for with $W = m$ and $E_{\mathrm{CM}} = E$.
1485,te_0682_c01,te_0682,critical,"The 3-momentum is the usual momentum $\vec{p}$ that we know from classical mechanics. It has three components $(p_x, p_y, p_z)$."
1486,te_0682_c02,te_0682,critical,"The 4-momentum is a 4-vector that contains the energy and the 3-momentum, $p = (E, \vec{p})$."
1487,te_0683_c01,te_0683,critical,Explain what these terms mean and elicit $R = 2f$ from student
1488,te_0684_c01,te_0684,not_critical,Object is virtual so its to the right of the refracting surface
1489,te_0684_c02,te_0684,critical,Sign is positive
1490,te_0685_c01,te_0685,critical,Student has not understood the definition of power
1491,te_0685_c02,te_0685,critical,Point out the mistake that focal length should be in meter and not in centimeter
1492,te_0686_c01,te_0686,critical,Answer is Yes. Student is able to relate to relevant concepts
1493,te_0687_c01,te_0687,not_critical,Point the student to practical applications like eye glasses
1494,te_0687_c02,te_0687,critical,Say that it would take the sign of the greater power
1495,te_0688_c01,te_0688,critical,Explain the difference between real and virtual images
1496,te_0688_c02,te_0688,critical,answer: it is virtual
1497,te_0689_c01,te_0689,critical,Identify 200 as angular magnification and 8 as magnification of eyepiece to determine magnification of objective
1498,te_0689_c02,te_0689,critical,Recall least distance of distinct vision as 25 to find focal length of eyepiece
1499,te_0689_c03,te_0689,not_critical,Refer to eye relief formula
1500,te_0690_c01,te_0690,not_critical,Student is confused
1501,te_0690_c02,te_0690,critical,Introduce concept of angular magnification
1502,te_0691_c01,te_0691,critical,A concave lens of large focal length combined with the given convex lens
1503,te_0691_c02,te_0691,critical,used to reduce chromatic aberration
1504,te_0692_c01,te_0692,critical,chromatic aberration is the inability of a lens to converge all wavelengths of light at a point
1505,te_0693_c01,te_0693,critical,Yes mirrors exhibit sherical aberration
1506,te_0694_c01,te_0694,critical,answer is Yes in most cases
1507,te_0694_c02,te_0694,critical,$R_1$ and $R_2$ have to be changed accordingly with appropriate sign conventions
1508,te_0694_c03,te_0694,not_critical,point out exceptions like non-isotropic lenses
1509,te_0695_c01,te_0695,critical,Rays fail to converge beacuse of different focal lengths due to varying distance of the rays from the lens
1510,te_0696_c01,te_0696,critical,"If two systems are described by Hilbert spaces H1 and H2, then the combined system is described by the tensor product of the two."
1511,te_0697_c01,te_0697,critical,Hermitian and unitary operators
1512,te_0697_c02,te_0697,not_critical,Exponentiation of matrices
1513,te_0697_c03,te_0697,critical,Projectors
1514,te_0697_c04,te_0697,critical,Direct sums and tensor products of Hilbert spaces
1515,te_0698_c01,te_0698,not_critical,Student is confused.
1516,te_0698_c02,te_0698,critical,"The Hilbert space parameterizes the states of the system, not its spatial extent."
1517,te_0699_c01,te_0699,critical,"Using the formula $(A\otimes B)(C \otimes D)=(AC) \otimes (BD), one sees that A^-1 \otimes B^-1 is the inverse of A \otimes B."
1518,te_0700_c01,te_0700,critical,The expression is well defined because the sum converges.
1519,te_0700_c02,te_0700,not_critical,Explain the reason for convergence.
1520,te_0701_c01,te_0701,critical,Prove the formula (e.g. by cyclic property).
1521,te_0702_c01,te_0702,critical,$\rho \geq 0$ means that the density operator is positive semidefinite. Explain what this means.
1522,te_0702_c02,te_0702,critical,This is required in order to get non-negative probabilities.
1523,te_0703_c01,te_0703,critical,Replace occurence of |+⟩ by |1⟩.
1524,te_0703_c02,te_0703,critical,Coefficients in the sum should correspond to the probabilities: 0.6|0⟩⟨0| + 0.4|1⟩⟨1|.
1525,te_0704_c01,te_0704,critical,Student is confused.
1526,te_0704_c02,te_0704,critical,Mixed state means that you only have partial information. You cannot recover full information from the partial one.
1527,te_0705_c01,te_0705,not_critical,"Give at least one example (e.g. quantum computing), and add a short elaboration."
1528,te_0706_c01,te_0706,critical,Identifies and points out to the student that they made a mistake.
1529,te_0706_c02,te_0706,critical,"The numerator in $u=\frac{\omega^{2}}{\pi^{2} c^{3}} \frac{\hbar \omega}{\exp \left\{\hbar \omega / k_{\mathrm{B}} T\right\}-1}$ diverges, but the denomiantor diverges even faster, so the whole expression goes to zero."
1530,te_0707_c01,te_0707,critical,Acknowledges that the student correctly quoted the value of the Planck's constant.
1531,te_0707_c02,te_0707,critical,"However, in this context, the textbook uses the term 'Planck's constant' to refer to the reduced Planck's constant $\hbar = \frac{h}{2\pi}$. This is a common piece of terminology in quantum mechanics."
1532,te_0707_c03,te_0707,critical,Explain that dividing student's value by $2\pi$ gives the value of $\hbar$ in the textbook.
1533,te_0708_c01,te_0708,critical,"In quantum mechanics, energy levels can be negative."
1534,te_0708_c02,te_0708,critical,Explain that bound states always have negative energy levels.
1535,te_0708_c03,te_0708,not_critical,Give an example of a particle in a potential well and explain that the energy levels are negative because the particle has to do work to escape the well.
1536,te_0709_c01,te_0709,not_critical,Identifies and points out to the student that they are confused about a calculation.
1537,te_0709_c02,te_0709,critical,Suggest to use the substitution $y = x-x_0$ and the definition of the Dirac delta function.
1538,te_0710_c01,te_0710,critical,State that the meaning is $\int_{-\infty}^\infty |\psi(x)|^2 dx = 1$ and $\int_{-\infty}^\infty |\phi(p)|^2 dp = 1$ respectively.
1539,te_0710_c02,te_0710,critical,Explain that the wave function has the physical interpretation of probability density and hence its modulus squared must integrate to 1 over all space.
1540,te_0711_c01,te_0711,critical,Explain that it's just a convention.
1541,te_0711_c02,te_0711,critical,Show that the normalization drops out when performing a Fourier transform followed by its inverse.
1542,te_0712_c01,te_0712,critical,Identifies and points out to the student that they are confused about the notation in equation \eqref{10.4.2}.
1543,te_0712_c02,te_0712,critical,"The notation with a matrix $A$ enclosed between two vertical bars, $|A|$, denotes the determinant of a matrix. Other commonly-used conventions is $\det(A)$."
1544,te_0712_c03,te_0712,critical,The equation \eqref{10.4.2} is indeed a function obtained by taking the determinant of a $3 \times 3$ matrix.
1545,te_0713_c01,te_0713,not_critical,Identifies and points out to the student that they are confused about the meaning of the function $P_l(\cos \theta)$ which wasn't introduced explicitly in this chapter.
1546,te_0713_c02,te_0713,critical,"$P_l$ is not a variable, it's a function."
1547,te_0713_c03,te_0713,critical,"$P_l(\cos \theta)$ denotes the $l$-th Legendre polynomial, which is a function of the cosine of the angle $\theta$."
1548,te_0714_c01,te_0714,critical,This equation describes the asymptotic form of the wave function and is a superposition of two terms.
1549,te_0714_c02,te_0714,critical,"The first term describes the incident wave, which is a plane wave travelling in the $z$ direction with a wavenumber $k$."
1550,te_0714_c03,te_0714,critical,"The second term is the scattered wave, which is a spherical wave centered at the origin. Its coefficient $f(\theta)$ is the scattering amplitude."
1551,te_0715_c01,te_0715,not_critical,Identifies and points out to the student that they are confused about a step in the derivation.
1552,te_0715_c02,te_0715,not_critical,By BCH the student is referring to the Baker-Campbell-Hausdorff formula.
1553,te_0715_c03,te_0715,critical,Explain we need to use the Baker-Campbell-Hausdorff formula with $\hat{A} = \alpha_1 \hat{a}^\dagger$ and $\hat{B} = -\alpha_1 \hat{a}$. The result has three exponentials.
1554,te_0715_c04,te_0715,critical,"In the first exponential, we need to use the commutation relation $[\hat{a}, \hat{a}^\dagger] = 1$ to simplify the expression."
1555,te_0715_c05,te_0715,critical,The second exponential survives to the final expression.
1556,te_0715_c06,te_0715,critical,"In the third exponential, we need to use that $\hat{a}$ annihilates the vacuum state $\hat{a} |\varnothing\rangle = 0$. Hence after Taylor expanding the exponential, we get $e^{-\alpha_1\hat{a}} |\varnothing\rangle = |\varnothing\rangle$."
1557,te_0716_c01,te_0716,critical,Explain this is the form of the Schrodinger equation once we plug in the Hamiltonian from the previous equation $\hat{H} = \hat{a}^\dagger \hat{a}$.
1558,te_0717_c01,te_0717,critical,"Identifies and points out to the student that they incorrectly stated that the ground states have to be unique. In the examples from the chapter this is the case, but it doesn't have to be true in general."
1559,te_0717_c02,te_0717,critical,Explain that $H$ and $H$' are two different Hamiltonians. They do not have to have the same ground state.
1560,te_0718_c01,te_0718,critical,Point: verify the existence of gravitational redshift
1561,te_0718_c02,te_0718,critical,"Mention few key characteristics: used gamma rays, two iron rods at different heights, used Mössbauer effect to detect the small frequency shift"
1562,te_0719_c01,te_0719,not_critical,Student is confused.
1563,te_0719_c02,te_0719,critical,The speed of light is never achieved.
1564,te_0719_c03,te_0719,critical,Reasoning: something along the lines of summation rule of velocities in special relativity.
1565,te_0720_c01,te_0720,critical,Answer: roughly 10000 years.
1566,te_0721_c01,te_0721,critical,Cosh and sinh are hyperbolic trigonometric functions. They are closely related to usual trigonometric functions.
1567,te_0721_c02,te_0721,critical,Formulas: cosh(x) = (e^x+e^{-x}) / 2 and cosh(x) = (e^x-e^{-x}) / 2.
1568,te_0722_c01,te_0722,critical,This is referring to the fact that a constant acceleration feels like a constant gravity.
1569,te_0723_c01,te_0723,critical,Explain that the altitute matters because the gravitational potential is different at different altitudes.
1570,te_0723_c02,te_0723,critical,"General relativity predicts that clocks run slower in stronger gravitational fields, hence the altitute makes a difference."
1571,te_0724_c01,te_0724,not_critical,Maser stands for microwave amplification by stimulated emission of radiation.
1572,te_0724_c02,te_0724,critical,Hydrogen maser is a device that uses properties of the hydrogen atom to serve as a precise clock or a frequency reference.
1573,te_0725_c01,te_0725,critical,Explain that the Eotvos experiment is meant to measure the equivalence between the inertial and gravitational mass.
1574,te_0725_c02,te_0725,critical,"While General Relativity assumes that the inertial and gravitational mass are equal (known as the equivalence principle), it is not a new prediction of the theory."
1575,te_0725_c03,te_0725,not_critical,Effects such as time dilation are more striking predictions of General Relativity.
1576,te_0726_c01,te_0726,critical,Mass per unit length increases causing wave speed to decrease
1577,te_0726_c02,te_0726,critical,"To maintain constant frequency, wavelength decreases on heavier rope"
1578,te_0727_c01,te_0727,critical,answer is yes
1579,te_0728_c01,te_0728,critical,speed is the ratio of rigidity modulus to density
1580,te_0729_c01,te_0729,critical,Yes the motion is periodic
1581,te_0729_c02,te_0729,not_critical,More precisely explain linear simple harmonic motion
1582,te_0730_c01,te_0730,critical,Explain restoring force
1583,te_0731_c01,te_0731,critical,"Ultimately, it's a matter of an experiment or a simulation."
1584,te_0732_c01,te_0732,critical,SHM is where the restoring force proportional to the displacement from mean position and acts towards mean position
1585,te_0733_c01,te_0733,critical,Identifies that the student does not properly understand what the term 'work' refers to.
1586,te_0733_c02,te_0733,not_critical,Explain that here work refers to any work performed in a closed system.
1587,te_0733_c03,te_0733,not_critical,"In this example, we would have to put work into raising the ball to a certain height before dropping it on the spring."
1588,te_0734_c01,te_0734,not_critical,Identifies and points out to the student that they are confused about the meaning of the minus sign.
1589,te_0734_c02,te_0734,critical,Explain that the minus sign means that the force is in the opposite direction of the displacement.
1590,te_0734_c03,te_0734,critical,"Explain that the minus sign is a convention. It could have been a plus sign, but then the force would have been in the same direction as the displacement."
1591,te_0734_c04,te_0734,not_critical,Give an example of a spring that is stretched and explain that the force is in the opposite direction of the displacement.
1592,te_0735_c01,te_0735,critical,Answer is by transmitting it at a very high voltage
1593,te_0735_c02,te_0735,critical,Can be done by using step-up transformers during transmission
1594,te_0736_c01,te_0736,not_critical,"Talk about semiconductor diodes, thyristors"
1595,te_0737_c01,te_0737,critical,"Yes, it depends on temperature"
1596,te_0738_c01,te_0738,critical,Answer is the resistivity increases
1597,te_0739_c01,te_0739,critical,It depends on the type of transformation
1598,te_0739_c02,te_0739,critical,"It is a property of the correlation coefficient that it is invariant under translation and scaling (by a positive scalar), which are concrete examples of bijective transformations of the plane"
1599,te_0740_c01,te_0740,critical,"The correlation coefficient $r$ computer the linear relationship between two random variables, but makes no assumption about whether these indeed are linear or not"
1600,te_0740_c02,te_0740,critical,"If they are not linear, $r$ will have some value in the open interval $(-1,1)$, but we can't say much more without knowing the exact values of the variable"
1601,te_0741_c01,te_0741,critical,"In the sense of the correlation coefficient, this is when the correlation is $0$"
1602,te_0741_c02,te_0741,not_critical,"There are many pairs of variables $X,Y$ that achieve this, so $r=0$ does not imply any unique $(X,Y)$ configuration"
1603,te_0741_c03,te_0741,not_critical,"A typical plot of $(X,Y)$ with $r=0$ is a circle of dots"
1604,te_0742_c01,te_0742,critical,Provides the student a starting point: the basic definition of variance Var=E(x - E(x))^2.
1605,te_0742_c02,te_0742,critical,The final result is Var=n*p*(1-p) or Var=n*p*q.
1606,te_0743_c01,te_0743,not_critical,Identifies and points out to the student that they are confused about the hypergeometric distribution and its relationship with the binomial distribution.
1607,te_0743_c02,te_0743,critical,"Hypergeometric distribution describes the probability of k successes in n draws from a finite population of size N that contains exactly K successes, without replacement of the draws. When the population is large, the hypergeometric distribution is approximately the binomial distribution."
1608,te_0744_c01,te_0744,critical,The binomial coefficient is a combination of n and k.
1609,te_0744_c02,te_0744,critical,There is a formula to calculate it.
1610,te_0745_c01,te_0745,critical,Guides the student to a more efficient way to calculate the final result.
1611,te_0745_c02,te_0745,critical,Expanding P(X > 10) to P(X = 11) + P(X = 12) + ... + P(X = 15)
1612,te_0745_c03,te_0745,critical,Calculate each P(X = x) and add them together.
1613,te_0746_c01,te_0746,critical,A probablity density function is a function that describes the probability of a random variable taking a certain value.
1614,te_0746_c02,te_0746,not_critical,It's a key concept in probability theory.
1615,te_0746_c03,te_0746,critical,It describes the probability of continuous random variables.
1616,te_0747_c01,te_0747,critical,"**Independent variables** are the factors that are manipulated or specified by the experimenter (i.e., the input)."
1617,te_0747_c02,te_0747,critical,"**Dependent variables** are the factors that respond to changes in the independent variables (i.e., the output)."
1618,te_0748_c01,te_0748,not_critical,Identifies and points out to the student that they are confused
1619,te_0748_c02,te_0748,critical,"in linear regression, we're not adding the physical quantities of these features together."
1620,te_0748_c03,te_0748,critical,"we're combining them in a mathematical model that attempts to describe how these features, each weighed by its own coefficient, jointly influence the dependent variable."
1621,te_0749_c01,te_0749,critical,Linear regression can be used for both
1622,te_0750_c01,te_0750,critical,Go to the CRAN website and follow the instructions there.
1623,te_0751_c01,te_0751,not_critical,Acknowledges that the student is correct about the popularity of Python as a general-purpose language
1624,te_0751_c02,te_0751,critical,R was specifically created for statistical analysis and data visualization.
1625,te_0751_c03,te_0751,not_critical,"In the data science community, it's not uncommon for professionals to use both"
1626,te_0752_c01,te_0752,critical,"In R, everything is treated as an object"
1627,te_0752_c02,te_0752,not_critical,"Since data structures like vectors and data frames are objects, they can have associated methods that make data manipulation and analysis more intuitive."
1628,te_0753_c01,te_0753,not_critical,Focuses on providing background knowledge about the specific step in the proof that the student mentions.
1629,te_0753_c02,te_0753,critical,A good answer should include the mathematical formulations of the KKT condition.
1630,te_0753_c03,te_0753,critical,A good answer should also provide more analysis of the proof step that the student is confused about.
1631,te_0754_c01,te_0754,not_critical,"The response includes information from outside of the chapter's content, as the student requested."
1632,te_0754_c02,te_0754,critical,"The mapping function can not be arbitrary. It must satisfies the properties of a kernel function, which is usually ensured by ensuring the function is symmetric and positive semi-definite, also known as satisfying Mercer's condition."
1633,te_0755_c01,te_0755,not_critical,Identifies and points out to the student that they are confused.
1634,te_0755_c02,te_0755,critical,The key difference lies in the condition that ||w|| = 1. There's no direct relationship between the previous optimization constraint and M because we don't know ||w|| yet.
1635,te_0755_c03,te_0755,critical,"Since M is the minimum distance, y_i(w^Tx_i + b) is at least M."
1636,te_0756_c01,te_0756,critical,Identifies and points out to the student that they mix the concept of Central Limit Theorem and Law of Large Numbers
1637,te_0756_c02,te_0756,critical,"LLN concerns the convergence of sample means to the population mean, while the CLT deals with the distribution of these sample means."
1638,te_0757_c01,te_0757,critical,"While the Law of Large Numbers is indeed very intuitive, its formal statement as a theorem in probability theory is significant!"
1639,te_0757_c02,te_0757,critical,It justifies why we can use sample means as reliable estimates of population means and why increasing sample size generally leads to better estimates.
1640,te_0757_c03,te_0757,critical,"Its full version specifies the conditions under which the convergence occurs and the nature of this convergence (e.g., almost surely, in probability)."
1641,te_0758_c01,te_0758,critical,P(A AND B) means the probability that both events A and B occur.
1642,te_0758_c02,te_0758,critical,"By dividing P(A AND B) by P(B), we are adjusting our calculation to consider only those cases where B occurs."
1643,te_0759_c01,te_0759,critical,"Points out that the student did not specify what the total sample space is, so this question cannot be answered."
1644,te_0759_c02,te_0759,critical,The complement of a set depends on the sample space in the context
1645,te_0760_c01,te_0760,not_critical,A good example is the experiment of tossing a fair coin
1646,te_0760_c02,te_0760,critical,"If you toss the coin, say, 5 times, you might get a sequence like H, T, T, H, H. This does not match the expected probability exactly."
