atlas_idx,question_id
7965,hellaswag-val-5542
7966,hellaswag-val-4697
7967,hellaswag-val-9767
7968,hellaswag-val-2357
7969,hellaswag-val-9569
7970,hellaswag-val-5911
7971,hellaswag-val-6515
7972,hellaswag-val-7655
7973,hellaswag-val-8203
7974,hellaswag-val-4591
7975,hellaswag-val-2857
7976,hellaswag-val-3930
7977,hellaswag-val-2597
7978,hellaswag-val-4005
7979,hellaswag-val-5775
7980,hellaswag-val-9092
7981,hellaswag-val-8020
7982,hellaswag-val-5774
7983,hellaswag-val-2367
7984,hellaswag-val-6317
7985,hellaswag-val-2438
7986,hellaswag-val-7970
7987,hellaswag-val-7712
7988,hellaswag-val-1842
7989,hellaswag-val-2445
7990,hellaswag-val-4571
7991,hellaswag-val-2285
7992,hellaswag-val-2019
7993,hellaswag-val-8293
7994,hellaswag-val-1575
7995,hellaswag-val-3966
7996,hellaswag-val-4997
7997,hellaswag-val-8963
7998,hellaswag-val-5679
7999,hellaswag-val-6583
8000,hellaswag-val-5269
8001,hellaswag-val-8050
8002,hellaswag-val-5905
8003,hellaswag-val-7107
8004,hellaswag-val-6324
8005,hellaswag-val-5536
8006,hellaswag-val-9868
8007,hellaswag-val-9875
8008,hellaswag-val-8258
8009,hellaswag-val-4367
8010,hellaswag-val-7472
8011,hellaswag-val-3765
8012,hellaswag-val-1418
8013,hellaswag-val-7837
8014,hellaswag-val-2570
8015,hellaswag-val-3086
8016,hellaswag-val-9940
8017,hellaswag-val-8532
8018,hellaswag-val-5424
8019,hellaswag-val-9648
8020,hellaswag-val-4594
8021,hellaswag-val-8429
8022,hellaswag-val-4249
8023,hellaswag-val-1131
8024,hellaswag-val-8193
8025,hellaswag-val-8359
8026,hellaswag-val-5958
8027,hellaswag-val-6027
8028,hellaswag-val-6949
8029,hellaswag-val-7150
8030,hellaswag-val-3863
8031,hellaswag-val-7540
8032,hellaswag-val-5009
8033,hellaswag-val-6348
8034,hellaswag-val-4110
8035,hellaswag-val-3361
8036,hellaswag-val-1670
8037,hellaswag-val-5656
8038,hellaswag-val-3382
8039,hellaswag-val-1240
8040,hellaswag-val-3430
8041,hellaswag-val-2569
8042,hellaswag-val-8715
8043,hellaswag-val-155
8044,hellaswag-val-1562
8045,hellaswag-val-900
8046,hellaswag-val-5738
8047,hellaswag-val-7767
8048,hellaswag-val-4690
8049,hellaswag-val-8858
8050,hellaswag-val-1984
8051,hellaswag-val-9344
8052,hellaswag-val-8539
8053,hellaswag-val-9006
8054,hellaswag-val-9599
8055,hellaswag-val-6890
8056,hellaswag-val-6345
8057,hellaswag-val-5076
8058,hellaswag-val-5907
8059,hellaswag-val-5152
8060,hellaswag-val-4294
8061,hellaswag-val-1396
8062,hellaswag-val-3935
8063,hellaswag-val-4780
8064,hellaswag-val-9398
8065,hellaswag-val-5909
8066,hellaswag-val-8724
8067,hellaswag-val-4731
8068,hellaswag-val-4738
8069,hellaswag-val-6358
8070,hellaswag-val-7963
8071,hellaswag-val-6413
8072,hellaswag-val-5370
8073,hellaswag-val-7922
8074,hellaswag-val-2175
8075,hellaswag-val-3887
8076,hellaswag-val-9899
8077,hellaswag-val-218
8078,hellaswag-val-5154
8079,hellaswag-val-5636
8080,hellaswag-val-9596
8081,hellaswag-val-5941
8082,hellaswag-val-7362
8083,hellaswag-val-6527
8084,hellaswag-val-2520
8085,hellaswag-val-9120
8086,hellaswag-val-3412
8087,hellaswag-val-8027
8088,hellaswag-val-8713
8089,hellaswag-val-5519
8090,hellaswag-val-2713
8091,hellaswag-val-3017
8092,hellaswag-val-136
8093,hellaswag-val-6682
8094,hellaswag-val-3890
8095,hellaswag-val-2455
8096,hellaswag-val-4611
8097,hellaswag-val-5805
8098,hellaswag-val-8244
8099,hellaswag-val-4360
8100,hellaswag-val-4175
8101,hellaswag-val-9385
8102,hellaswag-val-8435
8103,hellaswag-val-2755
8104,hellaswag-val-4863
8105,hellaswag-val-2451
8106,hellaswag-val-6902
8107,hellaswag-val-6056
8108,hellaswag-val-9660
8109,hellaswag-val-3219
8110,hellaswag-val-1331
8111,hellaswag-val-2609
8112,hellaswag-val-5022
8113,hellaswag-val-7629
8114,hellaswag-val-2686
8115,hellaswag-val-1145
8116,hellaswag-val-4223
8117,hellaswag-val-9095
8118,hellaswag-val-4966
8119,hellaswag-val-1220
8120,hellaswag-val-8810
8121,hellaswag-val-4254
8122,hellaswag-val-3880
8123,hellaswag-val-6586
8124,hellaswag-val-2728
8125,hellaswag-val-5845
8126,hellaswag-val-9754
8127,hellaswag-val-318
8128,hellaswag-val-371
8129,hellaswag-val-329
8130,hellaswag-val-9594
8131,hellaswag-val-3288
8132,hellaswag-val-4170
8133,hellaswag-val-4935
8134,hellaswag-val-1630
8135,hellaswag-val-1181
8136,hellaswag-val-6184
8137,hellaswag-val-2995
8138,hellaswag-val-7691
8139,hellaswag-val-9359
8140,hellaswag-val-2777
8141,hellaswag-val-8083
8142,hellaswag-val-9462
8143,hellaswag-val-3057
8144,hellaswag-val-3226
8145,hellaswag-val-792
8146,hellaswag-val-7987
8147,hellaswag-val-1054
8148,hellaswag-val-973
8149,hellaswag-val-5005
8150,hellaswag-val-8232
8151,hellaswag-val-8741
8152,hellaswag-val-8102
8153,hellaswag-val-6760
8154,hellaswag-val-2291
8155,hellaswag-val-4504
8156,hellaswag-val-6261
8157,hellaswag-val-3689
8158,hellaswag-val-4130
8159,hellaswag-val-9626
8160,hellaswag-val-602
8161,hellaswag-val-2364
8162,hellaswag-val-4532
8163,hellaswag-val-2969
8164,hellaswag-val-1594
8165,hellaswag-val-4602
8166,hellaswag-val-4671
8167,hellaswag-val-419
8168,hellaswag-val-3281
8169,hellaswag-val-370
8170,hellaswag-val-2997
8171,hellaswag-val-3303
8172,hellaswag-val-6257
8173,hellaswag-val-2996
8174,hellaswag-val-5959
8175,hellaswag-val-2166
8176,hellaswag-val-7229
8177,hellaswag-val-1097
8178,hellaswag-val-3530
8179,hellaswag-val-880
8180,hellaswag-val-6940
8181,hellaswag-val-66
8182,hellaswag-val-4396
8183,hellaswag-val-9946
8184,hellaswag-val-3855
8185,hellaswag-val-5509
8186,hellaswag-val-5359
8187,hellaswag-val-6904
8188,hellaswag-val-7228
8189,hellaswag-val-4894
8190,hellaswag-val-4054
8191,hellaswag-val-2304
8192,hellaswag-val-9768
8193,hellaswag-val-797
8194,hellaswag-val-5781
8195,hellaswag-val-8748
8196,hellaswag-val-3944
8197,hellaswag-val-9729
8198,hellaswag-val-6442
8199,hellaswag-val-1475
8200,hellaswag-val-379
8201,hellaswag-val-8148
8202,hellaswag-val-5055
8203,hellaswag-val-8171
8204,hellaswag-val-7648
8205,hellaswag-val-8163
8206,hellaswag-val-2610
8207,hellaswag-val-3110
8208,hellaswag-val-5123
8209,hellaswag-val-5364
8210,hellaswag-val-2616
8211,hellaswag-val-4067
8212,hellaswag-val-6850
8213,hellaswag-val-6293
8214,hellaswag-val-4754
8215,hellaswag-val-829
8216,hellaswag-val-1586
8217,hellaswag-val-2308
8218,hellaswag-val-9856
8219,hellaswag-val-7366
8220,hellaswag-val-4382
8221,hellaswag-val-2007
8222,hellaswag-val-7642
8223,hellaswag-val-3960
8224,hellaswag-val-5228
8225,hellaswag-val-1739
8226,hellaswag-val-8901
8227,hellaswag-val-2142
8228,hellaswag-val-8806
8229,hellaswag-val-5658
8230,hellaswag-val-5231
8231,hellaswag-val-5121
8232,hellaswag-val-2353
8233,hellaswag-val-9911
8234,hellaswag-val-3342
8235,hellaswag-val-7609
8236,hellaswag-val-9299
8237,hellaswag-val-6809
8238,hellaswag-val-7202
8239,hellaswag-val-2589
8240,hellaswag-val-981
8241,hellaswag-val-1195
8242,hellaswag-val-8915
8243,hellaswag-val-4873
8244,hellaswag-val-9570
8245,hellaswag-val-10038
8246,hellaswag-val-7912
8247,hellaswag-val-8999
8248,hellaswag-val-4745
8249,hellaswag-val-8159
8250,hellaswag-val-496
8251,hellaswag-val-8448
8252,hellaswag-val-3453
8253,hellaswag-val-4336
8254,hellaswag-val-8716
8255,hellaswag-val-9239
8256,hellaswag-val-464
8257,hellaswag-val-674
8258,hellaswag-val-5531
8259,hellaswag-val-2804
8260,hellaswag-val-2526
8261,hellaswag-val-2762
8262,hellaswag-val-8234
8263,hellaswag-val-9550
8264,hellaswag-val-8634
8265,hellaswag-val-2050
8266,hellaswag-val-4496
8267,hellaswag-val-3216
8268,hellaswag-val-4105
8269,hellaswag-val-1292
8270,hellaswag-val-4653
8271,hellaswag-val-5669
8272,hellaswag-val-3694
8273,hellaswag-val-5286
8274,hellaswag-val-2653
8275,hellaswag-val-9784
8276,hellaswag-val-9203
8277,hellaswag-val-2507
8278,hellaswag-val-2034
8279,hellaswag-val-907
8280,hellaswag-val-9761
8281,hellaswag-val-7088
8282,hellaswag-val-2114
8283,hellaswag-val-2981
8284,hellaswag-val-2102
8285,hellaswag-val-5644
8286,hellaswag-val-7632
8287,hellaswag-val-7372
8288,hellaswag-val-8629
8289,hellaswag-val-5194
8290,hellaswag-val-2053
8291,hellaswag-val-1208
8292,hellaswag-val-6708
8293,hellaswag-val-9617
8294,hellaswag-val-7842
8295,hellaswag-val-8891
8296,hellaswag-val-9583
8297,hellaswag-val-1077
8298,hellaswag-val-1412
8299,hellaswag-val-2126
8300,hellaswag-val-9450
8301,hellaswag-val-6044
8302,hellaswag-val-9291
8303,hellaswag-val-8765
8304,hellaswag-val-8094
8305,hellaswag-val-9649
8306,hellaswag-val-2275
8307,hellaswag-val-3292
8308,hellaswag-val-9520
8309,hellaswag-val-9420
8310,hellaswag-val-5922
8311,hellaswag-val-2852
8312,hellaswag-val-2580
8313,hellaswag-val-4914
8314,hellaswag-val-4757
8315,hellaswag-val-1063
8316,hellaswag-val-5692
8317,hellaswag-val-5236
8318,hellaswag-val-1438
8319,hellaswag-val-7292
8320,hellaswag-val-2828
8321,hellaswag-val-7406
8322,hellaswag-val-9263
8323,hellaswag-val-9441
8324,hellaswag-val-2009
8325,hellaswag-val-3279
8326,hellaswag-val-8047
8327,hellaswag-val-4678
8328,hellaswag-val-3515
8329,hellaswag-val-7311
8330,hellaswag-val-4264
8331,hellaswag-val-4288
8332,hellaswag-val-1929
8333,hellaswag-val-6340
8334,hellaswag-val-8176
8335,hellaswag-val-3048
8336,hellaswag-val-424
8337,hellaswag-val-9963
8338,hellaswag-val-4089
8339,hellaswag-val-4566
8340,hellaswag-val-5150
8341,hellaswag-val-6521
8342,hellaswag-val-6012
8343,hellaswag-val-2255
8344,hellaswag-val-1259
8345,hellaswag-val-7273
8346,hellaswag-val-6095
8347,hellaswag-val-6077
8348,hellaswag-val-7371
8349,hellaswag-val-2513
8350,hellaswag-val-530
8351,hellaswag-val-6272
8352,hellaswag-val-5933
8353,hellaswag-val-6001
8354,hellaswag-val-3866
8355,hellaswag-val-1101
8356,hellaswag-val-9072
8357,hellaswag-val-570
8358,hellaswag-val-9710
8359,hellaswag-val-2339
8360,hellaswag-val-8962
8361,hellaswag-val-9926
8362,hellaswag-val-5952
8363,hellaswag-val-6655
8364,hellaswag-val-9234
8365,hellaswag-val-939
8366,hellaswag-val-4498
8367,hellaswag-val-7126
8368,hellaswag-val-5776
8369,hellaswag-val-8820
8370,hellaswag-val-9822
8371,hellaswag-val-5759
8372,hellaswag-val-7272
8373,hellaswag-val-2730
8374,hellaswag-val-6981
8375,hellaswag-val-9509
8376,hellaswag-val-5503
8377,hellaswag-val-4843
8378,hellaswag-val-5372
8379,hellaswag-val-1311
8380,hellaswag-val-8514
8381,hellaswag-val-5262
8382,hellaswag-val-4813
8383,hellaswag-val-2956
8384,hellaswag-val-9760
8385,hellaswag-val-9021
8386,hellaswag-val-6955
8387,hellaswag-val-1353
8388,hellaswag-val-4369
8389,hellaswag-val-8894
8390,hellaswag-val-8151
8391,hellaswag-val-8129
8392,hellaswag-val-3060
8393,hellaswag-val-5554
8394,hellaswag-val-6334
8395,hellaswag-val-7204
8396,hellaswag-val-6553
8397,hellaswag-val-7159
8398,hellaswag-val-6029
8399,hellaswag-val-2039
8400,hellaswag-val-4476
8401,hellaswag-val-5438
8402,hellaswag-val-783
8403,hellaswag-val-5848
8404,hellaswag-val-4687
8405,hellaswag-val-3131
8406,hellaswag-val-599
8407,hellaswag-val-4150
8408,hellaswag-val-7756
8409,hellaswag-val-6524
8410,hellaswag-val-5080
8411,hellaswag-val-5170
8412,hellaswag-val-686
8413,hellaswag-val-3268
8414,hellaswag-val-717
8415,hellaswag-val-3302
8416,hellaswag-val-4807
8417,hellaswag-val-605
8418,hellaswag-val-7498
8419,hellaswag-val-1033
8420,hellaswag-val-2209
8421,hellaswag-val-2986
8422,hellaswag-val-7840
8423,hellaswag-val-9517
8424,hellaswag-val-9022
8425,hellaswag-val-9057
8426,hellaswag-val-8981
8427,hellaswag-val-726
8428,hellaswag-val-2185
8429,hellaswag-val-5447
8430,hellaswag-val-1698
8431,hellaswag-val-3950
8432,hellaswag-val-5649
8433,hellaswag-val-1106
8434,hellaswag-val-5850
8435,hellaswag-val-266
8436,hellaswag-val-4155
8437,hellaswag-val-6116
8438,hellaswag-val-6338
8439,hellaswag-val-713
8440,hellaswag-val-7702
8441,hellaswag-val-6397
8442,hellaswag-val-9414
8443,hellaswag-val-8316
8444,hellaswag-val-8630
8445,hellaswag-val-1108
8446,hellaswag-val-5908
8447,hellaswag-val-9337
8448,hellaswag-val-3068
8449,hellaswag-val-6825
8450,hellaswag-val-3941
8451,hellaswag-val-5780
8452,hellaswag-val-25
8453,hellaswag-val-7032
8454,hellaswag-val-4772
8455,hellaswag-val-2352
8456,hellaswag-val-3963
8457,hellaswag-val-8443
8458,hellaswag-val-269
8459,hellaswag-val-8189
8460,hellaswag-val-8721
8461,hellaswag-val-1029
8462,hellaswag-val-7489
8463,hellaswag-val-8746
8464,hellaswag-val-3906
8465,hellaswag-val-782
8466,hellaswag-val-1996
8467,hellaswag-val-4934
8468,hellaswag-val-3893
8469,hellaswag-val-9225
8470,hellaswag-val-1821
8471,hellaswag-val-6934
8472,hellaswag-val-2449
8473,hellaswag-val-3533
8474,hellaswag-val-8650
8475,hellaswag-val-311
8476,hellaswag-val-1298
8477,hellaswag-val-86
8478,hellaswag-val-7349
8479,hellaswag-val-7685
8480,hellaswag-val-2273
8481,hellaswag-val-7740
8482,hellaswag-val-9566
8483,hellaswag-val-627
8484,hellaswag-val-2254
8485,hellaswag-val-2392
8486,hellaswag-val-5493
8487,hellaswag-val-1623
8488,hellaswag-val-5221
8489,hellaswag-val-461
8490,hellaswag-val-3678
8491,hellaswag-val-6142
8492,hellaswag-val-1337
8493,hellaswag-val-6326
8494,hellaswag-val-3862
8495,hellaswag-val-9895
8496,hellaswag-val-8224
8497,hellaswag-val-6495
8498,hellaswag-val-872
8499,hellaswag-val-8907
8500,hellaswag-val-436
8501,hellaswag-val-5727
8502,hellaswag-val-7391
8503,hellaswag-val-3637
8504,hellaswag-val-1502
8505,hellaswag-val-7167
8506,hellaswag-val-9545
8507,hellaswag-val-8410
8508,hellaswag-val-7361
8509,hellaswag-val-4469
8510,hellaswag-val-2626
8511,hellaswag-val-1374
8512,hellaswag-val-4670
8513,hellaswag-val-2042
8514,hellaswag-val-8452
8515,hellaswag-val-9278
8516,hellaswag-val-6081
8517,hellaswag-val-7873
8518,hellaswag-val-854
8519,hellaswag-val-4096
8520,hellaswag-val-9769
8521,hellaswag-val-3271
8522,hellaswag-val-2655
8523,hellaswag-val-6859
8524,hellaswag-val-8239
8525,hellaswag-val-6256
8526,hellaswag-val-9695
8527,hellaswag-val-9830
8528,hellaswag-val-7218
8529,hellaswag-val-6026
8530,hellaswag-val-3178
8531,hellaswag-val-7684
8532,hellaswag-val-5070
8533,hellaswag-val-3918
8534,hellaswag-val-3833
8535,hellaswag-val-7355
8536,hellaswag-val-4668
8537,hellaswag-val-7277
8538,hellaswag-val-3891
8539,hellaswag-val-5968
8540,hellaswag-val-6731
8541,hellaswag-val-9080
8542,hellaswag-val-7170
8543,hellaswag-val-2712
8544,hellaswag-val-2962
8545,hellaswag-val-2658
8546,hellaswag-val-2527
8547,hellaswag-val-6172
8548,hellaswag-val-2147
8549,hellaswag-val-5517
8550,hellaswag-val-618
8551,hellaswag-val-9898
8552,hellaswag-val-1657
8553,hellaswag-val-4846
8554,hellaswag-val-1264
8555,hellaswag-val-2538
8556,hellaswag-val-2253
8557,hellaswag-val-3711
8558,hellaswag-val-3145
8559,hellaswag-val-7967
8560,hellaswag-val-5598
8561,hellaswag-val-3509
8562,hellaswag-val-2953
8563,hellaswag-val-5060
8564,hellaswag-val-5940
8565,hellaswag-val-298
8566,hellaswag-val-8676
8567,hellaswag-val-8331
8568,hellaswag-val-6937
8569,hellaswag-val-1531
8570,hellaswag-val-2093
8571,hellaswag-val-5381
8572,hellaswag-val-6171
8573,hellaswag-val-5072
8574,hellaswag-val-1388
8575,hellaswag-val-2112
8576,hellaswag-val-6421
8577,hellaswag-val-5082
8578,hellaswag-val-5731
8579,hellaswag-val-2317
8580,hellaswag-val-1335
8581,hellaswag-val-5461
8582,hellaswag-val-2463
8583,hellaswag-val-4128
8584,hellaswag-val-4655
8585,hellaswag-val-6333
8586,hellaswag-val-1548
8587,hellaswag-val-5401
8588,hellaswag-val-1079
8589,hellaswag-val-5482
8590,hellaswag-val-857
8591,hellaswag-val-5543
8592,hellaswag-val-6697
8593,hellaswag-val-6347
8594,hellaswag-val-9099
8595,hellaswag-val-6108
8596,hellaswag-val-5962
8597,hellaswag-val-2600
8598,hellaswag-val-8564
8599,hellaswag-val-8586
8600,hellaswag-val-7199
8601,hellaswag-val-9942
8602,hellaswag-val-4059
8603,hellaswag-val-641
8604,hellaswag-val-2827
8605,hellaswag-val-8266
8606,hellaswag-val-1381
8607,hellaswag-val-5626
8608,hellaswag-val-1695
8609,hellaswag-val-9230
8610,hellaswag-val-1013
8611,hellaswag-val-9488
8612,hellaswag-val-8214
8613,hellaswag-val-7792
8614,hellaswag-val-5267
8615,hellaswag-val-3084
8616,hellaswag-val-7368
8617,hellaswag-val-9387
8618,hellaswag-val-7581
8619,hellaswag-val-6299
8620,hellaswag-val-8307
8621,hellaswag-val-8945
8622,hellaswag-val-1257
8623,hellaswag-val-4703
8624,hellaswag-val-6041
8625,hellaswag-val-932
8626,hellaswag-val-616
8627,hellaswag-val-7404
8628,hellaswag-val-7565
8629,hellaswag-val-9548
8630,hellaswag-val-1215
8631,hellaswag-val-8312
8632,hellaswag-val-5766
8633,hellaswag-val-920
8634,hellaswag-val-4500
8635,hellaswag-val-4961
8636,hellaswag-val-9182
8637,hellaswag-val-7682
8638,hellaswag-val-1118
8639,hellaswag-val-7205
8640,hellaswag-val-2473
8641,hellaswag-val-5179
8642,hellaswag-val-5295
8643,hellaswag-val-7354
8644,hellaswag-val-7601
8645,hellaswag-val-8095
8646,hellaswag-val-2902
8647,hellaswag-val-1234
8648,hellaswag-val-9896
8649,hellaswag-val-2842
8650,hellaswag-val-3232
8651,hellaswag-val-4193
8652,hellaswag-val-2399
8653,hellaswag-val-10016
8654,hellaswag-val-3871
8655,hellaswag-val-2419
8656,hellaswag-val-5752
8657,hellaswag-val-5724
8658,hellaswag-val-3176
8659,hellaswag-val-8355
8660,hellaswag-val-1868
8661,hellaswag-val-8363
8662,hellaswag-val-1251
8663,hellaswag-val-2754
8664,hellaswag-val-5456
8665,hellaswag-val-9325
8666,hellaswag-val-5562
8667,hellaswag-val-5083
8668,hellaswag-val-8988
8669,hellaswag-val-1288
8670,hellaswag-val-8584
8671,hellaswag-val-6560
8672,hellaswag-val-7138
8673,hellaswag-val-9323
8674,hellaswag-val-1734
8675,hellaswag-val-7155
8676,hellaswag-val-1443
8677,hellaswag-val-7588
8678,hellaswag-val-7538
8679,hellaswag-val-2815
8680,hellaswag-val-5321
8681,hellaswag-val-341
8682,hellaswag-val-6636
8683,hellaswag-val-1887
8684,hellaswag-val-4743
8685,hellaswag-val-6843
8686,hellaswag-val-6626
8687,hellaswag-val-7033
8688,hellaswag-val-5129
8689,hellaswag-val-1275
8690,hellaswag-val-9373
8691,hellaswag-val-307
8692,hellaswag-val-7147
8693,hellaswag-val-693
8694,hellaswag-val-6505
8695,hellaswag-val-1180
8696,hellaswag-val-5802
8697,hellaswag-val-8196
8698,hellaswag-val-8982
8699,hellaswag-val-6229
8700,hellaswag-val-2116
8701,hellaswag-val-2878
8702,hellaswag-val-7055
8703,hellaswag-val-8149
8704,hellaswag-val-126
8705,hellaswag-val-1965
8706,hellaswag-val-5375
8707,hellaswag-val-4742
8708,hellaswag-val-4186
8709,hellaswag-val-2248
8710,hellaswag-val-3460
8711,hellaswag-val-4938
8712,hellaswag-val-3349
8713,hellaswag-val-125
8714,hellaswag-val-897
8715,hellaswag-val-6475
8716,hellaswag-val-3612
8717,hellaswag-val-744
8718,hellaswag-val-5053
8719,hellaswag-val-8633
8720,hellaswag-val-7972
8721,hellaswag-val-4640
8722,hellaswag-val-1816
8723,hellaswag-val-9564
8724,hellaswag-val-5655
8725,hellaswag-val-1864
8726,hellaswag-val-8394
8727,hellaswag-val-3531
8728,hellaswag-val-4475
8729,hellaswag-val-6785
8730,hellaswag-val-9145
8731,hellaswag-val-7957
8732,hellaswag-val-6947
8733,hellaswag-val-7259
8734,hellaswag-val-4458
8735,hellaswag-val-1336
8736,hellaswag-val-815
8737,hellaswag-val-9759
8738,hellaswag-val-2549
8739,hellaswag-val-861
8740,hellaswag-val-1391
8741,hellaswag-val-9034
8742,hellaswag-val-5105
8743,hellaswag-val-6062
8744,hellaswag-val-2578
8745,hellaswag-val-5585
8746,hellaswag-val-8912
8747,hellaswag-val-6878
8748,hellaswag-val-6163
8749,hellaswag-val-3524
8750,hellaswag-val-8691
8751,hellaswag-val-1503
8752,hellaswag-val-502
8753,hellaswag-val-2324
8754,hellaswag-val-1140
8755,hellaswag-val-6566
8756,hellaswag-val-2347
8757,hellaswag-val-2972
8758,hellaswag-val-100
8759,hellaswag-val-5751
8760,hellaswag-val-5567
8761,hellaswag-val-5062
8762,hellaswag-val-4477
8763,hellaswag-val-2955
8764,hellaswag-val-9036
8765,hellaswag-val-4381
8766,hellaswag-val-430
8767,hellaswag-val-7030
8768,hellaswag-val-3705
8769,hellaswag-val-9623
8770,hellaswag-val-1882
8771,hellaswag-val-6022
8772,hellaswag-val-5736
8773,hellaswag-val-1773
8774,hellaswag-val-3674
8775,hellaswag-val-7900
8776,hellaswag-val-2535
8777,hellaswag-val-3485
8778,hellaswag-val-8313
8779,hellaswag-val-9703
8780,hellaswag-val-5761
8781,hellaswag-val-5119
8782,hellaswag-val-9009
8783,hellaswag-val-842
8784,hellaswag-val-6929
8785,hellaswag-val-5793
8786,hellaswag-val-9081
8787,hellaswag-val-2002
8788,hellaswag-val-5400
8789,hellaswag-val-982
8790,hellaswag-val-2131
8791,hellaswag-val-6105
8792,hellaswag-val-1582
8793,hellaswag-val-7075
8794,hellaswag-val-9127
8795,hellaswag-val-1398
8796,hellaswag-val-9177
8797,hellaswag-val-1099
8798,hellaswag-val-7770
8799,hellaswag-val-2500
8800,hellaswag-val-6132
8801,hellaswag-val-4176
8802,hellaswag-val-8803
8803,hellaswag-val-6992
8804,hellaswag-val-5120
8805,hellaswag-val-1557
8806,hellaswag-val-6815
8807,hellaswag-val-6532
8808,hellaswag-val-7430
8809,hellaswag-val-5553
8810,hellaswag-val-6779
8811,hellaswag-val-3743
8812,hellaswag-val-7398
8813,hellaswag-val-7046
8814,hellaswag-val-3522
8815,hellaswag-val-9409
8816,hellaswag-val-1624
8817,hellaswag-val-7048
8818,hellaswag-val-8282
8819,hellaswag-val-9906
8820,hellaswag-val-4831
8821,hellaswag-val-8692
8822,hellaswag-val-6240
8823,hellaswag-val-5327
8824,hellaswag-val-4505
8825,hellaswag-val-2067
8826,hellaswag-val-1076
8827,hellaswag-val-2430
8828,hellaswag-val-5277
8829,hellaswag-val-1323
8830,hellaswag-val-1204
8831,hellaswag-val-7267
8832,hellaswag-val-8032
8833,hellaswag-val-1768
8834,hellaswag-val-6984
8835,hellaswag-val-6580
8836,hellaswag-val-7847
8837,hellaswag-val-996
8838,hellaswag-val-510
8839,hellaswag-val-7504
8840,hellaswag-val-9390
8841,hellaswag-val-8543
8842,hellaswag-val-710
8843,hellaswag-val-3629
8844,hellaswag-val-8254
8845,hellaswag-val-7405
8846,hellaswag-val-1786
8847,hellaswag-val-8408
8848,hellaswag-val-5931
8849,hellaswag-val-7344
8850,hellaswag-val-7802
8851,hellaswag-val-1041
8852,hellaswag-val-1862
8853,hellaswag-val-8619
8854,hellaswag-val-6897
8855,hellaswag-val-2076
8856,hellaswag-val-858
8857,hellaswag-val-4347
8858,hellaswag-val-2854
8859,hellaswag-val-258
8860,hellaswag-val-5304
8861,hellaswag-val-3898
8862,hellaswag-val-5869
8863,hellaswag-val-243
8864,hellaswag-val-2159
8865,hellaswag-val-422
8866,hellaswag-val-1801
8867,hellaswag-val-2858
8868,hellaswag-val-8978
8869,hellaswag-val-8910
8870,hellaswag-val-2129
8871,hellaswag-val-2370
8872,hellaswag-val-4542
8873,hellaswag-val-46
8874,hellaswag-val-9531
8875,hellaswag-val-9054
8876,hellaswag-val-3817
8877,hellaswag-val-3538
8878,hellaswag-val-3394
8879,hellaswag-val-9419
8880,hellaswag-val-3362
8881,hellaswag-val-2063
8882,hellaswag-val-3990
8883,hellaswag-val-9681
8884,hellaswag-val-9796
8885,hellaswag-val-349
8886,hellaswag-val-9347
8887,hellaswag-val-1501
8888,hellaswag-val-7450
8889,hellaswag-val-2001
8890,hellaswag-val-3109
8891,hellaswag-val-4520
8892,hellaswag-val-6523
8893,hellaswag-val-992
8894,hellaswag-val-5876
8895,hellaswag-val-6018
8896,hellaswag-val-1627
8897,hellaswag-val-5942
8898,hellaswag-val-3868
8899,hellaswag-val-7285
8900,hellaswag-val-7264
8901,hellaswag-val-3559
8902,hellaswag-val-6070
8903,hellaswag-val-536
8904,hellaswag-val-4583
8905,hellaswag-val-6686
8906,hellaswag-val-8017
8907,hellaswag-val-1622
8908,hellaswag-val-9482
8909,hellaswag-val-2531
8910,hellaswag-val-6866
8911,hellaswag-val-8850
8912,hellaswag-val-6078
8913,hellaswag-val-7432
8914,hellaswag-val-6367
8915,hellaswag-val-2222
8916,hellaswag-val-8807
8917,hellaswag-val-9046
8918,hellaswag-val-1592
8919,hellaswag-val-1902
8920,hellaswag-val-8071
8921,hellaswag-val-4986
8922,hellaswag-val-609
8923,hellaswag-val-742
8924,hellaswag-val-2290
8925,hellaswag-val-1911
8926,hellaswag-val-6689
8927,hellaswag-val-4951
8928,hellaswag-val-7606
8929,hellaswag-val-1035
8930,hellaswag-val-3626
8931,hellaswag-val-5374
8932,hellaswag-val-410
8933,hellaswag-val-7724
8934,hellaswag-val-3830
8935,hellaswag-val-1775
8936,hellaswag-val-6086
8937,hellaswag-val-6242
8938,hellaswag-val-4295
8939,hellaswag-val-6038
8940,hellaswag-val-9162
8941,hellaswag-val-2024
8942,hellaswag-val-8791
8943,hellaswag-val-4332
8944,hellaswag-val-228
8945,hellaswag-val-6464
8946,hellaswag-val-1479
8947,hellaswag-val-5992
8948,hellaswag-val-6511
8949,hellaswag-val-3696
8950,hellaswag-val-2306
8951,hellaswag-val-1233
8952,hellaswag-val-7673
8953,hellaswag-val-1886
8954,hellaswag-val-5549
8955,hellaswag-val-8968
8956,hellaswag-val-7894
8957,hellaswag-val-4210
8958,hellaswag-val-2695
8959,hellaswag-val-4465
8960,hellaswag-val-8221
8961,hellaswag-val-8697
8962,hellaswag-val-5994
8963,hellaswag-val-9423
8964,hellaswag-val-2165
8965,hellaswag-val-3289
8966,hellaswag-val-2877
8967,hellaswag-val-9117
8968,hellaswag-val-5352
